location,latitude,longitude,urbanization_index,industry_density,avg_pm25,source,risk_score
Mediterranean Sea,44.230539,9.106589,0.2,0.1,0.413022,Marine,0.12
North Sea,58.260667,-3.151333,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,40.9597,11.9157,0.2,0.1,0.110457,Marine,0.12
Caribbean Sea,21.47,-83.92,0.2,0.1,0.0,Marine,0.12
Gulf of California,22.894645,-109.89479,0.2,0.1,3526.093089,Marine,0.2207
Gulf of Mexico,27.8589,-82.4686,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.77,-74.08,0.2,0.1,0.009392,Marine,0.12
Caribbean Sea,15.8,-68.76,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.42,-64.35,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.66,-64.37,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,12.83,-61.32,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.59,-79.14,0.2,0.1,0.0162,Marine,0.12
Mediterranean Sea,44.310153,9.150061,0.2,0.1,0.439924,Marine,0.12
Mediterranean Sea,43.019833,6.207833,0.2,0.1,0.339478,Marine,0.12
North Sea,56.0086,-3.3936,0.2,0.1,0.009,Marine,0.12
Mediterranean Sea,40.761167,17.783333,0.2,0.1,0.783875,Marine,0.12
Mediterranean Sea,38.918333,3.78,0.2,0.1,0.54251,Marine,0.12
Monterey Bay National Marine Sanctuary,36.955,-122.0244,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,20.63028,-87.065838,0.2,0.1,705.218618,Marine,0.1401
Gulf of Mexico,24.21,-83.28,0.2,0.1,0.00216,Marine,0.12
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.25,-64.48,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.33,-62.15,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,11.9958,-61.7631,0.2,0.1,0.001,Marine,0.12
Caribbean Sea,17.85,-77.68,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.98,-80.38,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,10.88,-63.47,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.78,-62.95,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.72,-67.75,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.3,-64.4,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.47,-76.1,0.2,0.1,0.01512,Marine,0.12
Caribbean Sea,17.32,-78.5,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,33.074,35.101667,0.2,0.1,1.139767,Marine,0.12
Mediterranean Sea,32.171667,34.791167,0.2,0.1,0.423477,Marine,0.12
Inner Seas off the West Coast of Scotland,56.3265,-6.715167,0.2,0.1,0.127074,Marine,0.12
Inner Seas off the West Coast of Scotland,55.961333,-4.882833,0.2,0.1,0.013674,Marine,0.12
Greenland Sea,77.632667,13.548667,0.2,0.1,0.008001,Marine,0.12
Inner Seas off the West Coast of Scotland,57.934,-5.8315,0.2,0.1,0.020225,Marine,0.12
Monterey Bay National Marine Sanctuary,36.9592,-122.0014,0.2,0.1,0.001,Marine,0.12
Caribbean Sea,13.32,-69.8,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.24,-74.22,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.97,-63.87,0.2,0.1,0.012,Marine,0.12
Caribbean Sea,15.35,-62.1,0.2,0.1,0.030236,Marine,0.12
Caribbean Sea,14.24,-61.73,0.2,0.1,0.0135,Marine,0.12
Caribbean Sea,13.72,-60.68,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.39,-84.75,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,19.541887,-90.70652,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,11.08,-63.57,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.23,-74.48,0.2,0.1,0.004984,Marine,0.12
Caribbean Sea,19.88,-76.45,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.15,-76.53,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.366667,3.293333,0.2,0.1,1.004,Marine,0.12
Mediterranean Sea,43.3165,5.3244,0.2,0.1,0.702316,Marine,0.12
Mediterranean Sea,42.9093,7.9889,0.2,0.1,0.440247,Marine,0.12
North Sea,56.011,-3.4765,0.2,0.1,0.027788,Marine,0.12
Mediterranean Sea,38.706667,15.8535,0.2,0.1,0.167273,Marine,0.12
Mediterranean Sea,37.574233,1.05875,0.2,0.1,0.453225,Marine,0.12
Gulf of Mexico,23.93,-83.57,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,24.42,-83.35,0.2,0.1,0.00216,Marine,0.12
Gulf of Mexico,27.12,-83.27,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.47,-84.78,0.2,0.1,0.003812,Marine,0.12
Gulf of Mexico,18.437298,-93.221816,0.2,0.1,705.218618,Marine,0.1401
Caribbean Sea,16.17,-68.88,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.39,-74.05,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,20.02,-80.17,0.2,0.1,0.006168,Marine,0.12
Caribbean Sea,17.58,-77.97,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,18.67,-64.98,0.2,0.1,0.035096,Marine,0.12
Gulf of Alaska,60.2129,-147.1716,0.2,0.1,0.01,Marine,0.12
North Sea,58.7,-2.535667,0.2,0.1,0.021638,Marine,0.12
Inner Seas off the West Coast of Scotland,57.934833,-5.637667,0.2,0.1,0.0,Marine,0.12
North Sea,57.707333,-3.754,0.2,0.1,0.004508,Marine,0.12
Mediterranean Sea,42.3235,8.5842,0.2,0.1,0.400568,Marine,0.12
Mediterranean Sea,41.465446,2.282388,0.2,0.1,0.416667,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.41,-70.42,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,33.936532,10.134875,0.2,0.1,0.309219,Marine,0.12
Mediterranean Sea,33.936532,10.134875,0.2,0.1,0.11076,Marine,0.12
Gulf of Mexico,27.778,-82.5203,0.2,0.1,1000.0,Marine,0.1486
Gulf of Mexico,27.778,-82.5203,0.2,0.1,1000.0,Marine,0.1486
Gulf of Mexico,27.5737,-82.6868,0.2,0.1,2000.0,Marine,0.1771
Gulf of Mexico,27.6081,-82.5712,0.2,0.1,2000.0,Marine,0.1771
Gulf of California,24.5996,-110.4004,0.2,0.1,0.008,Marine,0.12
Caribbean Sea,17.77,-63.78,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.95,-60.43,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.33,-61.82,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.92,-61.44,0.2,0.1,0.01512,Marine,0.12
Caribbean Sea,11.78,-60.42,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.99,-76.67,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.5,-79.28,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,36.5377,26.5915,0.2,0.1,0.827358,Marine,0.12
Gulf of Alaska,59.8575,-149.6314,0.2,0.1,0.002,Marine,0.12
Mediterranean Sea,43.105,6.295167,0.2,0.1,0.473065,Marine,0.12
North Sea,57.780333,-2.465167,0.2,0.1,0.072475,Marine,0.12
North Sea,57.8945,-3.746333,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,37.774,23.648,0.2,0.1,0.25,Marine,0.12
Mediterranean Sea,37.648,12.145,0.2,0.1,1.141079,Marine,0.12
New York Bight,40.12,-71.92,0.2,0.1,0.00432,Marine,0.12
Gulf of Mexico,21.289833,-97.420017,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,25.52,-82.94,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,10.32,-64.93,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.8,-64.98,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,14.85,-62.38,0.2,0.1,0.036004,Marine,0.12
Caribbean Sea,14.64,-61.47,0.2,0.1,0.007196,Marine,0.12
Caribbean Sea,17.0084,-61.764,0.2,0.1,0.002,Marine,0.12
Caribbean Sea,18.73,-75.58,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.67,-81.35,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,16.22,-85.88,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,32.823667,35.035,0.2,0.1,1.130295,Marine,0.12
Mediterranean Sea,32.059167,34.748333,0.2,0.1,1.294657,Marine,0.12
North Sea,57.802333,-2.390167,0.2,0.1,0.00478,Marine,0.12
Inner Seas off the West Coast of Scotland,55.231667,-5.642167,0.2,0.1,0.039854,Marine,0.12
Norwegian Sea,66.396167,12.981333,0.2,0.1,0.031305,Marine,0.12
Greenland Sea,78.3693,15.7305,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.3,4.991667,0.2,0.1,2.035675,Marine,0.1201
Celtic Sea,50.740884,-11.277089,0.2,0.1,23.0,Marine,0.1207
Mediterranean Sea,38.42,16.913333,0.2,0.1,0.111062,Marine,0.12
Florida Keys National Marine Sanctuary,24.41,-82.21,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.25,-61.77,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,16.64,-81.41,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.52,-64.7,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.73,-60.52,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.72,-79.97,0.2,0.1,0.0108,Marine,0.12
Caribbean Sea,16.23,-86.26,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.77,-68.62,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,56.017667,-4.8765,0.2,0.1,0.089803,Marine,0.12
Mediterranean Sea,38.823667,15.918167,0.2,0.1,0.411917,Marine,0.12
Mediterranean Sea,43.210564,5.406093,0.2,0.1,0.191781,Marine,0.12
Mediterranean Sea,36.896667,-1.696667,0.2,0.1,0.064147,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.17,-70.28,0.2,0.1,0.131748,Marine,0.12
Caribbean Sea,17.37,-65.25,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.62,-62.03,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,17.22,-80.32,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,44.175217,8.526189,0.2,0.1,0.131326,Marine,0.12
Inner Seas off the West Coast of Scotland,55.867333,-4.9155,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,36.085,-5.193333,0.2,0.1,0.318841,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,47.5365,-122.4722,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9687,-82.5621,0.2,0.1,3000.0,Marine,0.2057
Gulf of California,22.894645,-109.89479,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,14.18,-60.75,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.7495,-87.025,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.23,-81.35,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,10.53,-75.92,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.97,-70.23,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,18.47,-64.45,0.2,0.1,0.025916,Marine,0.12
Caribbean Sea,15.84,-62.94,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.86,-79.4,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,34.2885,34.4805,0.2,0.1,0.211451,Marine,0.12
Mediterranean Sea,40.221,25.218,0.2,0.1,0.526667,Marine,0.12
Mediterranean Sea,43.0032,6.3696,0.2,0.1,4.860814,Marine,0.1201
Mediterranean Sea,41.373055,2.191604,0.2,0.1,3.729333,Marine,0.1201
Celtic Sea,50.3288,-5.1932,0.2,0.1,0.001,Marine,0.12
Mediterranean Sea,37.3914,-0.82342,0.2,0.1,3.073425,Marine,0.1201
Gulf of Mexico,27.9237,-82.4807,0.2,0.1,2000.0,Marine,0.1771
Gulf of Mexico,27.6934,-82.5559,0.2,0.1,0.0,Marine,0.12
Coastal Waters of Florida,26.0192,-80.0857,0.2,0.1,0.006,Marine,0.12
Caribbean Sea,19.3331,-81.0845,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.35,-66.52,0.2,0.1,0.008308,Marine,0.12
Caribbean Sea,11.81,-65.99,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.9,-64.55,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.48,-78.87,0.2,0.1,0.00216,Marine,0.12
Davis Strait,67.3065,-54.739833,0.2,0.1,0.030836,Marine,0.12
Greenland Sea,80.56276,8.03511,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,40.437833,4.540167,0.2,0.1,3.614937,Marine,0.1201
Mediterranean Sea,41.175724,1.526081,0.2,0.1,0.181333,Marine,0.12
Mediterranean Sea,42.78475,10.484983,0.2,0.1,0.329563,Marine,0.12
Gulf of Alaska,60.991,-147.587,0.2,0.1,0.009,Marine,0.12
Inner Seas off the West Coast of Scotland,55.939167,-4.629,0.2,0.1,0.015625,Marine,0.12
Mediterranean Sea,39.26,19.792,0.2,0.1,1.216667,Marine,0.12
Mediterranean Sea,36.1462,14.1726,0.2,0.1,0.458419,Marine,0.12
Mediterranean Sea,38.7111,10.47,0.2,0.1,1.554174,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.33,-70.38,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.9185,-82.5379,0.2,0.1,2.6,Marine,0.1201
Gulf of California,26.729392,-111.906818,0.2,0.1,1410.437236,Marine,0.1603
Caribbean Sea,14.25,-63.06,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.38,-63.13,0.2,0.1,0.00432,Marine,0.12
Mediterranean Sea,32.823667,35.035,0.2,0.1,0.869503,Marine,0.12
Gulf of Alaska,60.7,-147.07,0.2,0.1,0.0,Marine,0.12
North Sea,56.475833,-1.535,0.2,0.1,0.010315,Marine,0.12
North Sea,57.569333,-1.635667,0.2,0.1,0.181459,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.37,-70.18,0.2,0.1,0.045736,Marine,0.12
Mediterranean Sea,43.765167,9.959,0.2,0.1,0.056846,Marine,0.12
Mediterranean Sea,43.6434,7.2222,0.2,0.1,0.158345,Marine,0.12
Mediterranean Sea,41.598667,3.2855,0.2,0.1,0.979013,Marine,0.12
Mediterranean Sea,41.403637,2.2193,0.2,0.1,0.754,Marine,0.12
Gulf of St. Lawrence,47.08,-57.78,0.2,0.1,0.017352,Marine,0.12
Mediterranean Sea,37.108,13.613333,0.2,0.1,0.681445,Marine,0.12
Mediterranean Sea,37.913167,12.265833,0.2,0.1,0.041016,Marine,0.12
Mediterranean Sea,38.3797,9.52133,0.2,0.1,1.702191,Marine,0.12
Gulf of Mexico,27.61,-82.7832,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.33,-59.86,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.15,-74.89,0.2,0.1,0.0036,Marine,0.12
Caribbean Sea,16.96,-70.33,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.01,-61.96,0.2,0.1,0.01944,Marine,0.12
Inner Seas off the West Coast of Scotland,56.5545,-6.550167,0.2,0.1,0.021947,Marine,0.12
Mediterranean Sea,31.8705,34.6625,0.2,0.1,6.913786,Marine,0.1202
Mediterranean Sea,41.397303,2.21315,0.2,0.1,2.855333,Marine,0.1201
Bay of Biscay,46.871167,-3.540333,0.2,0.1,0.035156,Marine,0.12
Mediterranean Sea,43.7653,8.0349,0.2,0.1,0.395915,Marine,0.12
North Sea,60.491667,-0.570833,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,38.336833,15.521667,0.2,0.1,0.627129,Marine,0.12
Mediterranean Sea,38.9145,12.5728,0.2,0.1,0.054335,Marine,0.12
New York Bight,39.08,-72.25,0.2,0.1,0.031404,Marine,0.12
Gulf of Mexico,27.7084,-82.6092,0.2,0.1,1000.0,Marine,0.1486
Coastal Waters of Florida,30.4287,-81.3915,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,33.074,35.101667,0.2,0.1,1.805296,Marine,0.1201
Mediterranean Sea,32.726333,34.939,0.2,0.1,11.506908,Marine,0.1203
Papahanaumokuakea Marine National Monument,26.24,-165.56,0.2,0.1,0.010636,Marine,0.12
North Sea,58.090833,-3.540667,0.2,0.1,0.004684,Marine,0.12
Inner Seas off the West Coast of Scotland,57.667833,-6.565667,0.2,0.1,0.325543,Marine,0.12
North Sea,55.986833,-2.290167,0.2,0.1,0.036143,Marine,0.12
Mediterranean Sea,42.726433,6.32375,0.2,0.1,0.047767,Marine,0.12
English Channel,50.382219,1.091096,0.2,0.1,0.225071,Marine,0.12
North Sea,58.4738,-3.1008,0.2,0.1,0.002,Marine,0.12
Mediterranean Sea,41.038333,17.584,0.2,0.1,7.878788,Marine,0.1202
Mediterranean Sea,41.373055,2.191604,0.2,0.1,0.287333,Marine,0.12
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.8493,-82.4314,0.2,0.1,1.8,Marine,0.1201
Caribbean Sea,15.87,-63.85,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,15.26,-62.65,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,15.23,-62.78,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,19.75,-79.29,0.2,0.1,0.01728,Marine,0.12
Caribbean Sea,17.0,-78.19,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,16.77,-81.33,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.76,-81.93,0.2,0.1,0.032396,Marine,0.12
Caribbean Sea,18.2243,-64.3198,0.2,0.1,0.0,Marine,0.12
White Sea,66.1312,40.2519,0.2,0.1,0.0,Marine,0.12
Inner Seas off the West Coast of Scotland,57.627333,-6.966,0.2,0.1,0.015253,Marine,0.12
Inner Seas off the West Coast of Scotland,56.168833,-4.791,0.2,0.1,0.017113,Marine,0.12
Mediterranean Sea,39.655,19.982,0.2,0.1,0.92,Marine,0.12
Mediterranean Sea,38.201,7.813,0.2,0.1,1.164875,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.37,-70.44,0.2,0.1,0.0,Marine,0.12
Bay of Biscay,47.581,-3.252333,0.2,0.1,0.023648,Marine,0.12
Mediterranean Sea,42.8009,8.5459,0.2,0.1,0.56875,Marine,0.12
Florida Keys National Marine Sanctuary,24.52,-82.67,0.2,0.1,0.0,Marine,0.12
Coastal Waters of Florida,24.48,-81.66,0.2,0.1,0.043196,Marine,0.12
Gulf of Mexico,27.9976,-82.5863,0.2,0.1,2000.0,Marine,0.1771
Caribbean Sea,16.15,-71.94,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.9754,-61.7814,0.2,0.1,0.01,Marine,0.12
Caribbean Sea,14.4156,-60.4058,0.2,0.1,0.006,Marine,0.12
Caribbean Sea,15.78,-75.5,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,16.4,-81.34,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.75,-83.7,0.2,0.1,0.01478,Marine,0.12
Caribbean Sea,17.74,-86.02,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,14.73,-71.28,0.2,0.1,0.086392,Marine,0.12
Caribbean Sea,19.31,-74.63,0.2,0.1,0.018892,Marine,0.12
Caribbean Sea,17.93286,-76.83644,0.2,0.1,0.11,Marine,0.12
North Sea,60.787833,1.413,0.2,0.1,0.018074,Marine,0.12
Gulf of St. Lawrence,46.2,-58.98,0.2,0.1,0.00864,Marine,0.12
Mediterranean Sea,43.2475,5.2803,0.2,0.1,0.057351,Marine,0.12
Inner Seas off the West Coast of Scotland,55.941,-4.886,0.2,0.1,0.093252,Marine,0.12
North Sea,56.044667,-3.163167,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,37.56,-0.861667,0.2,0.1,0.283,Marine,0.12
Mediterranean Sea,38.025167,11.2825,0.2,0.1,0.283038,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.18,-70.33,0.2,0.1,0.0,Marine,0.12
Monterey Bay National Marine Sanctuary,37.3,-122.58,0.2,0.1,0.0,Marine,0.12
Gulf of California,27.916643,-110.775325,0.2,0.1,3526.093089,Marine,0.2207
Gulf of Mexico,27.8524,-82.4093,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.43,-60.13,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,18.35,-75.3,0.2,0.1,0.02162,Marine,0.12
Caribbean Sea,11.6,-66.75,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.27,-73.55,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.45,-64.4364,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.75,-63.67,0.2,0.1,0.0072,Marine,0.12
Caribbean Sea,17.84,-65.0,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.98,-74.99,0.2,0.1,0.049676,Marine,0.12
Mediterranean Sea,37.543,25.541,0.2,0.1,0.357143,Marine,0.12
Inner Seas off the West Coast of Scotland,55.474,-4.915167,0.2,0.1,0.016858,Marine,0.12
Stellwagen Bank National Marine Sanctuary,42.34,-70.31,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,42.7603,4.1711,0.2,0.1,0.252554,Marine,0.12
Mediterranean Sea,42.953333,6.55,0.2,0.1,0.647431,Marine,0.12
Mediterranean Sea,42.732233,9.856067,0.2,0.1,0.247088,Marine,0.12
Mediterranean Sea,42.166833,16.633167,0.2,0.1,1.187517,Marine,0.12
Mediterranean Sea,40.106333,3.7795,0.2,0.1,1.381632,Marine,0.12
Gulf of Mexico,21.5317,-87.3683,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,25.11,-83.88,0.2,0.1,0.00432,Marine,0.12
Florida Keys National Marine Sanctuary,24.5,-82.77,0.2,0.1,0.00432,Marine,0.12
Gulf of Mexico,22.282206,-97.798196,0.2,0.1,705.218618,Marine,0.1401
Gulf of Mexico,27.9687,-82.5621,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,27.94095,-82.444967,0.2,0.1,790.0,Marine,0.1426
Gulf of California,24.45,-110.09,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.92,-78.9,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.4807,-62.9901,0.2,0.1,0.012,Marine,0.12
Caribbean Sea,13.88,-61.71,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.45,-76.48,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,17.15,-77.87,0.2,0.1,0.00864,Marine,0.12
Caribbean Sea,14.75,-81.67,0.2,0.1,0.00648,Marine,0.12
Caribbean Sea,16.39,-84.34,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.99,-75.14,0.2,0.1,0.0162,Marine,0.12
Caribbean Sea,18.34,-75.85,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.72,-74.38,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.22,-86.2,0.2,0.1,0.0,Marine,0.12
Mediterranean Sea,31.626,34.504333,0.2,0.1,0.889996,Marine,0.12
North Sea,56.381167,-2.523667,0.2,0.1,0.009888,Marine,0.12
Inner Seas off the West Coast of Scotland,58.229,-6.093,0.2,0.1,0.0,Marine,0.12
Irish Sea and St. George's Channel,54.6945,-4.1675,0.2,0.1,0.062421,Marine,0.12
Inner Seas off the West Coast of Scotland,55.879,-4.909,0.2,0.1,0.005753,Marine,0.12
Mediterranean Sea,36.78695,2.86953,0.2,0.1,2.053919,Marine,0.1201
Mediterranean Sea,36.78695,2.86953,0.2,0.1,1.440699,Marine,0.12
Coastal Waters of Southeast Alaska and British Columbia,49.5267,-124.6334,0.2,0.1,0.002,Marine,0.12
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,705.218618,Marine,0.1401
Gulf of Mexico,21.526733,-87.37755,0.2,0.1,706.389134,Marine,0.1402
Caribbean Sea,13.95,-61.88,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,16.57,-84.95,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.65,-82.97,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,13.63,-62.7,0.2,0.1,0.00432,Marine,0.12
Caribbean Sea,13.97,-69.55,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.0,-63.72,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.99,-62.27,0.2,0.1,0.00216,Marine,0.12
Caribbean Sea,18.8,-77.96,0.2,0.1,0.004628,Marine,0.12
Inner Seas off the West Coast of Scotland,56.192833,-6.596667,0.2,0.1,0.0,Marine,0.12
Norwegian Sea,67.329067,14.307017,0.2,0.1,0.022057,Marine,0.12
Mediterranean Sea,32.726333,34.939,0.2,0.1,2.607362,Marine,0.1201
Olympic Coast National Marine Sanctuary,47.9,-125.07,0.2,0.1,0.0,Marine,0.12
Gulf of Mexico,20.480567,-97.006983,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.68,-71.35,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.47,-67.82,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,16.9,-64.06,0.2,0.1,0.003084,Marine,0.12
Caribbean Sea,13.84,-64.9,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,14.19,-71.09,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.63,-70.97,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.62,-68.48,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.02,-72.57,0.2,0.1,0.00216,Marine,0.12
North Sea,56.057667,-2.892167,0.2,0.1,0.09027,Marine,0.12
Mediterranean Sea,31.8705,34.6625,0.2,0.1,28.363106,Marine,0.1208
North Sea,56.072333,-2.969833,0.2,0.1,0.009525,Marine,0.12
North Sea,56.136333,-3.024667,0.2,0.1,0.008567,Marine,0.12
Mediterranean Sea,39.085667,9.110667,0.2,0.1,0.053306,Marine,0.12
Mediterranean Sea,39.800667,6.999833,0.2,0.1,12.459936,Marine,0.1204
Mediterranean Sea,41.397303,2.21315,0.2,0.1,0.106667,Marine,0.12
Mediterranean Sea,41.397303,2.21315,0.2,0.1,1.037333,Marine,0.12
Gulf of Mexico,27.61,-82.7832,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,11.92,-62.27,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,18.27,-64.47,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,13.37,-61.56,0.2,0.1,0.001964,Marine,0.12
Caribbean Sea,18.38,-75.45,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,12.86,-66.22,0.2,0.1,0.0,Marine,0.12
Caribbean Sea,17.93189,-76.83481,0.2,0.1,0.02,Marine,0.12
Caribbean Sea,18.47,-76.03,0.2,0.1,0.0216,Marine,0.12
Inner Seas off the West Coast of Scotland,56.199833,-6.5535,0.2,0.1,0.015297,Marine,0.12
North Sea,58.633167,0.063167,0.2,0.1,0.016958,Marine,0.12
Norwegian Sea,62.410767,5.6512,0.2,0.1,0.366138,Marine,0.12
Mediterranean Sea,36.666667,-3.933333,0.2,0.1,0.052784,Marine,0.12
Mediterranean Sea,39.419,19.619,0.2,0.1,1.783333,Marine,0.1201
Mediterranean Sea,41.9622,9.9784,0.2,0.1,1.27022,Marine,0.12
Mediterranean Sea,39.993333,1.616667,0.2,0.1,1.265758,Marine,0.12
Gulf of California,31.29732,-113.541203,0.2,0.1,705.218618,Marine,0.1401
